,,,,,,,,https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USD
1579910400,2020-01-25 00:00:00,BCH/USD,318.49,318.57,304.68,309.62,2460.25126882,761742.9978520484
1579824000,2020-01-24 00:00:00,BCH/USD,323.17,326.15,296.13,318.49,6247.59483747,1989796.4797858205
1579737600,2020-01-23 00:00:00,BCH/USD,348.59,349.87,315.15,325.37,4585.01679147,1491826.9134405938
1579651200,2020-01-22 00:00:00,BCH/USD,343.91,354.15,338.42,348.59,2909.10834528,1014086.0780811551
1579564800,2020-01-21 00:00:00,BCH/USD,342.50,347.43,330.81,342.56,2417.08614414,827997.0295365985
1579478400,2020-01-20 00:00:00,BCH/USD,341.99,351.50,322.84,343.17,2747.57128703,942884.0385700851
1579392000,2020-01-19 00:00:00,BCH/USD,338.06,365.43,319.46,339.59,9222.46710496,3131857.6041733664
1579305600,2020-01-18 00:00:00,BCH/USD,365.88,403.88,331.29,337.58,14248.66802650,4810065.352385869
1579219200,2020-01-17 00:00:00,BCH/USD,327.00,383.79,318.56,365.56,12758.15824325,4663872.32740247
1579132800,2020-01-16 00:00:00,BCH/USD,339.91,342.45,308.78,326.60,7199.98019575,2351513.5319319502
1579046400,2020-01-15 00:00:00,BCH/USD,347.00,362.43,311.64,339.68,10915.79122152,3707875.9621259137
1578960000,2020-01-14 00:00:00,BCH/USD,268.38,368.34,268.29,347.84,29254.28238673,10175809.585400162
1578873600,2020-01-13 00:00:00,BCH/USD,272.15,272.15,261.60,267.04,917.81372133,245092.97614396323
1578787200,2020-01-12 00:00:00,BCH/USD,259.76,271.12,258.26,270.63,1062.52858453,287552.1108313539
1578700800,2020-01-11 00:00:00,BCH/USD,271.21,279.87,258.98,260.71,6627.70106737,1727907.9452740324
1578614400,2020-01-10 00:00:00,BCH/USD,238.64,275.07,231.00,269.98,6573.25555487,1774647.5347038028
1578528000,2020-01-09 00:00:00,BCH/USD,239.09,243.43,231.16,238.03,1720.02829851,409418.3358943353
1578441600,2020-01-08 00:00:00,BCH/USD,242.36,255.68,229.91,240.95,5085.58467878,1225371.628352041
1578355200,2020-01-07 00:00:00,BCH/USD,245.66,246.60,232.13,242.72,5035.65284761,1222253.6591718993
1578268800,2020-01-06 00:00:00,BCH/USD,222.94,247.23,222.36,244.00,5127.23281714,1251044.80738216
1578182400,2020-01-05 00:00:00,BCH/USD,224.65,227.67,220.29,222.46,3734.66070745,830812.620979327
1578096000,2020-01-04 00:00:00,BCH/USD,221.96,226.47,218.90,224.70,2457.43200994,552184.972633518
1578009600,2020-01-03 00:00:00,BCH/USD,195.08,225.30,191.68,221.38,9004.71995350,1993464.90330583
1577923200,2020-01-02 00:00:00,BCH/USD,203.26,204.82,192.44,195.14,2237.29697002,436586.13072970277
1577836800,2020-01-01 00:00:00,BCH/USD,203.64,207.85,203.13,203.43,1387.89023879,282338.5112770497
1577750400,2019-12-31 00:00:00,BCH/USD,207.46,213.37,201.01,203.93,1675.37399215,341659.0182191495
1577664000,2019-12-30 00:00:00,BCH/USD,210.78,214.65,202.67,207.58,2262.84021946,469720.3727555068
1577577600,2019-12-29 00:00:00,BCH/USD,205.14,215.61,204.33,212.39,1296.74540188,275415.75590529316
1577491200,2019-12-28 00:00:00,BCH/USD,203.04,209.49,202.39,204.75,1975.74540848,404533.87238628
1577404800,2019-12-27 00:00:00,BCH/USD,187.06,203.09,186.80,203.09,3345.75525141,679489.4340088569
1577318400,2019-12-26 00:00:00,BCH/USD,185.16,194.33,184.17,186.94,1544.43096059,288715.9237726946
1577232000,2019-12-25 00:00:00,BCH/USD,187.86,188.27,182.77,185.12,1013.29231589,187580.6735175568
1577145600,2019-12-24 00:00:00,BCH/USD,190.06,191.21,184.94,187.59,1854.45854494,347877.87844529457
1577059200,2019-12-23 00:00:00,BCH/USD,197.00,198.00,188.64,189.24,974.72094164,184456.1909959536
1576972800,2019-12-22 00:00:00,BCH/USD,186.80,197.38,186.41,196.50,1588.02528812,312046.96911557997
1576886400,2019-12-21 00:00:00,BCH/USD,187.05,188.48,185.81,186.50,2830.33244849,527857.001643385
1576800000,2019-12-20 00:00:00,BCH/USD,186.33,190.85,184.00,187.12,6773.56206428,1267468.9334680736
1576713600,2019-12-19 00:00:00,BCH/USD,189.30,190.46,183.40,186.27,2369.71430385,441406.6833781395
1576627200,2019-12-18 00:00:00,BCH/USD,176.24,192.00,169.62,188.68,16133.97389307,3044158.194144448
1576540800,2019-12-17 00:00:00,BCH/USD,195.95,196.82,172.07,175.84,5806.48853697,1021012.9443408047
1576454400,2019-12-16 00:00:00,BCH/USD,207.12,207.61,193.24,196.18,5602.30664576,1099060.5177651967
1576368000,2019-12-15 00:00:00,BCH/USD,205.34,209.00,205.00,207.12,787.01098120,163005.714426144
1576281600,2019-12-14 00:00:00,BCH/USD,211.60,212.72,204.58,205.71,1751.26525241,360252.7750732611
1576195200,2019-12-13 00:00:00,BCH/USD,206.65,212.42,205.82,211.42,1237.08574587,261544.66839183538
1576108800,2019-12-12 00:00:00,BCH/USD,206.77,207.71,203.52,206.29,1096.08573753,226111.5267950637
1576022400,2019-12-11 00:00:00,BCH/USD,207.34,207.67,203.98,206.09,597.26191702,123089.70847865181
1575936000,2019-12-10 00:00:00,BCH/USD,208.36,209.22,203.26,207.50,2433.96662270,505048.07421024994
1575849600,2019-12-09 00:00:00,BCH/USD,212.70,215.24,205.65,208.36,1583.85181196,330011.3635399856
1575763200,2019-12-08 00:00:00,BCH/USD,210.42,215.77,208.12,213.61,1661.14622237,354837.44456045574
1575676800,2019-12-07 00:00:00,BCH/USD,213.25,216.04,210.35,211.32,2945.52498211,622448.3392194852
1575590400,2019-12-06 00:00:00,BCH/USD,211.48,214.02,209.40,212.39,2096.50700351,445277.1224754888
1575504000,2019-12-05 00:00:00,BCH/USD,207.45,214.21,205.71,211.53,2283.73660179,483078.8033766387
1575417600,2019-12-04 00:00:00,BCH/USD,211.39,220.72,202.75,208.13,6248.52817906,1300506.1699077578
1575331200,2019-12-03 00:00:00,BCH/USD,215.28,215.70,211.23,211.23,709.18705533,149801.5816973559
1575244800,2019-12-02 00:00:00,BCH/USD,214.91,216.31,209.93,213.86,3203.34956785,685068.338580401
1575158400,2019-12-01 00:00:00,BCH/USD,216.75,217.88,209.54,214.57,1257.21669208,269760.9856196056
1575072000,2019-11-30 00:00:00,BCH/USD,224.61,224.83,213.78,217.72,1481.97101094,322654.7285018568
1574985600,2019-11-29 00:00:00,BCH/USD,217.39,227.01,217.29,224.38,2759.23355527,619116.8251314826
1574899200,2019-11-28 00:00:00,BCH/USD,220.45,222.06,216.04,217.67,2405.99004412,523711.85290360043
1574812800,2019-11-27 00:00:00,BCH/USD,210.72,226.24,203.60,219.51,5205.46821744,1142652.3284102546
1574726400,2019-11-26 00:00:00,BCH/USD,209.03,215.00,207.21,211.52,5033.01214553,1064582.7290225057
1574640000,2019-11-25 00:00:00,BCH/USD,201.12,216.55,192.52,207.03,11707.69734219,2423844.5807535956
1574553600,2019-11-24 00:00:00,BCH/USD,216.48,217.08,200.45,201.73,3552.21988791,716589.3179880843
1574467200,2019-11-23 00:00:00,BCH/USD,206.91,218.57,201.46,215.05,2373.15133603,510346.19481325155
1574380800,2019-11-22 00:00:00,BCH/USD,226.37,229.25,196.00,209.04,9680.35498395,2023581.4058449077
1574294400,2019-11-21 00:00:00,BCH/USD,242.06,245.94,217.00,226.25,10166.44310066,2300157.751524325
1574208000,2019-11-20 00:00:00,BCH/USD,240.56,248.43,237.81,242.59,2251.72078481,546244.945187058
1574121600,2019-11-19 00:00:00,BCH/USD,246.12,248.06,232.41,241.76,5334.61317837,1289696.0820027313
1574035200,2019-11-18 00:00:00,BCH/USD,265.74,265.74,238.15,246.52,5506.11587244,1357367.684873909
1573948800,2019-11-17 00:00:00,BCH/USD,264.98,270.15,259.41,266.20,1644.98189599,437894.180712538
1573862400,2019-11-16 00:00:00,BCH/USD,263.28,267.89,261.72,265.50,775.99947452,206027.86048506
1573776000,2019-11-15 00:00:00,BCH/USD,276.92,278.55,258.00,263.42,4474.35178276,1178633.7466146392
1573689600,2019-11-14 00:00:00,BCH/USD,284.45,284.54,272.00,277.34,3002.83239455,832805.5363044969
1573603200,2019-11-13 00:00:00,BCH/USD,288.85,289.08,281.00,285.81,897.42758423,256493.77784877628
1573516800,2019-11-12 00:00:00,BCH/USD,285.68,291.16,280.85,288.18,1485.48347411,428086.62756901985
1573430400,2019-11-11 00:00:00,BCH/USD,293.20,296.06,280.65,286.33,3645.46554016,1043806.1481140127
1573344000,2019-11-10 00:00:00,BCH/USD,282.50,302.64,279.60,293.11,4178.22665939,1224680.0161338032
1573257600,2019-11-09 00:00:00,BCH/USD,276.72,283.47,276.72,282.90,2607.16193529,737566.111493541
1573171200,2019-11-08 00:00:00,BCH/USD,291.69,294.09,269.10,277.01,6171.00094054,1709428.9705389852
1573084800,2019-11-07 00:00:00,BCH/USD,304.77,306.00,286.16,291.68,4345.53734882,1267506.3339038177
1572998400,2019-11-06 00:00:00,BCH/USD,293.18,309.15,292.03,305.44,5812.06851752,1775238.2079913088
1572912000,2019-11-05 00:00:00,BCH/USD,289.50,298.50,286.98,292.90,3071.96832986,899779.5238159939
1572825600,2019-11-04 00:00:00,BCH/USD,290.92,294.62,284.80,291.10,2770.72419500,806557.8131645
1572739200,2019-11-03 00:00:00,BCH/USD,291.58,304.20,282.57,291.24,4841.96771417,1410174.677074871
1572652800,2019-11-02 00:00:00,BCH/USD,280.00,296.57,278.54,289.87,3471.09600453,1006166.5988331111
1572566400,2019-11-01 00:00:00,BCH/USD,281.82,283.29,270.00,278.83,3480.79805516,970550.9217202627
1572480000,2019-10-31 00:00:00,BCH/USD,290.20,293.51,269.38,283.12,5583.43489069,1580782.086252153
1572393600,2019-10-30 00:00:00,BCH/USD,289.03,306.78,282.81,289.95,7401.52680873,2146072.6981912632
1572307200,2019-10-29 00:00:00,BCH/USD,265.59,299.36,264.22,288.91,13946.43652525,4029264.9765099776
1572220800,2019-10-28 00:00:00,BCH/USD,261.80,276.24,258.20,263.99,7076.96438548,1868247.8281228652
1572134400,2019-10-27 00:00:00,BCH/USD,253.80,269.74,246.34,261.41,7811.95245711,2042122.4918131253
1572048000,2019-10-26 00:00:00,BCH/USD,260.64,283.58,240.39,253.40,14426.23350652,3655607.5705521684
1571961600,2019-10-25 00:00:00,BCH/USD,212.58,272.73,212.23,259.07,23345.40456056,6048093.959504279
1571875200,2019-10-24 00:00:00,BCH/USD,210.53,218.21,206.51,212.34,3208.20023798,681229.2385326732
1571788800,2019-10-23 00:00:00,BCH/USD,226.84,227.44,197.84,209.64,9535.25535606,1998970.9328444183
1571702400,2019-10-22 00:00:00,BCH/USD,232.50,234.60,225.66,226.84,3235.42690763,733924.2397267893
1571616000,2019-10-21 00:00:00,BCH/USD,224.40,236.31,223.65,233.20,5657.32018491,1319287.067121012
1571529600,2019-10-20 00:00:00,BCH/USD,213.47,226.79,211.15,224.75,2710.99155408,609295.35177948
1571443200,2019-10-19 00:00:00,BCH/USD,211.98,215.80,210.80,213.00,1725.14884421,367456.70381673
1571356800,2019-10-18 00:00:00,BCH/USD,219.67,220.41,208.67,212.25,2750.68066771,583831.9717214474
1571270400,2019-10-17 00:00:00,BCH/USD,216.49,220.98,214.12,220.00,1796.05220551,395131.48521220003
1571184000,2019-10-16 00:00:00,BCH/USD,221.91,226.30,213.72,217.01,4225.97167183,917078.1125038281
1571097600,2019-10-15 00:00:00,BCH/USD,228.43,229.02,217.72,222.11,2860.31294396,635304.1079829556
1571011200,2019-10-14 00:00:00,BCH/USD,223.47,230.75,223.47,227.40,1254.10759363,285184.066791462
1570924800,2019-10-13 00:00:00,BCH/USD,224.08,228.10,220.12,223.92,841.72862982,188479.8747892944
1570838400,2019-10-12 00:00:00,BCH/USD,221.60,228.26,221.00,224.15,669.93229195,150165.32324059252
1570752000,2019-10-11 00:00:00,BCH/USD,229.83,236.26,219.19,220.80,6709.62811904,1481485.888684032
1570665600,2019-10-10 00:00:00,BCH/USD,240.00,240.00,229.21,230.28,2831.61206118,652063.6254485304
1570579200,2019-10-09 00:00:00,BCH/USD,232.20,241.85,228.69,238.99,6951.08856340,1661240.655766966
1570492800,2019-10-08 00:00:00,BCH/USD,233.27,239.25,227.40,231.66,1742.94743937,403771.2038044542
1570406400,2019-10-07 00:00:00,BCH/USD,220.31,237.81,219.08,233.12,4422.50095122,1030973.4217484065
1570320000,2019-10-06 00:00:00,BCH/USD,223.53,223.81,214.97,220.45,4764.60470139,1050357.1064214255
1570233600,2019-10-05 00:00:00,BCH/USD,221.70,224.20,218.55,223.01,2151.05855398,479707.5681230798
1570147200,2019-10-04 00:00:00,BCH/USD,222.95,225.73,218.75,222.03,2903.40513448,644643.0420085944
1570060800,2019-10-03 00:00:00,BCH/USD,225.88,225.88,216.40,222.53,2701.91404467,601256.9323604151
1569974400,2019-10-02 00:00:00,BCH/USD,223.77,226.00,220.40,225.20,4816.75307008,1084732.791382016
1569888000,2019-10-01 00:00:00,BCH/USD,227.96,236.07,219.21,223.52,8518.76007485,1904113.2519304722
1569801600,2019-09-30 00:00:00,BCH/USD,218.43,230.55,212.26,227.60,9870.40724477,2246504.688909652
1569715200,2019-09-29 00:00:00,BCH/USD,227.81,227.81,211.83,218.39,7703.96570205,1682469.0696706993
1569628800,2019-09-28 00:00:00,BCH/USD,220.99,231.00,217.80,227.46,7911.35719805,1799517.308268453
1569542400,2019-09-27 00:00:00,BCH/USD,213.97,223.63,208.07,220.56,8188.31883728,1806015.6027504767
1569456000,2019-09-26 00:00:00,BCH/USD,227.39,227.39,203.36,214.45,16712.05773477,3583900.781221426
1569369600,2019-09-25 00:00:00,BCH/USD,219.75,235.82,216.74,227.39,12428.02536977,2826008.6888320004
1569283200,2019-09-24 00:00:00,BCH/USD,290.10,292.93,208.02,220.44,34586.08226746,7624155.975038882
1569196800,2019-09-23 00:00:00,BCH/USD,307.30,307.79,290.21,292.30,5205.49725137,1521566.846575451
1569110400,2019-09-22 00:00:00,BCH/USD,311.30,311.30,302.21,308.31,2591.43985042,798966.8202829901
1569024000,2019-09-21 00:00:00,BCH/USD,315.54,318.44,309.32,311.58,6779.88501224,2112476.572113739
1568937600,2019-09-20 00:00:00,BCH/USD,324.37,325.40,305.54,315.61,4567.75929796,1441630.5120291559
1568851200,2019-09-19 00:00:00,BCH/USD,323.03,324.90,303.98,323.79,7713.99976570,2497715.984136003
1568764800,2019-09-18 00:00:00,BCH/USD,318.62,333.49,318.62,323.86,5872.77388452,1901956.5502406473
1568678400,2019-09-17 00:00:00,BCH/USD,308.05,328.17,305.15,318.54,13620.15357991,4338563.7213445315
1568592000,2019-09-16 00:00:00,BCH/USD,305.58,309.68,300.03,307.82,4973.51088401,1530946.1203159583
1568505600,2019-09-15 00:00:00,BCH/USD,305.80,307.55,302.01,303.34,1226.78600944,372133.2681035296
1568419200,2019-09-14 00:00:00,BCH/USD,299.08,307.78,296.62,303.97,1918.41153786,583139.5551633042
1568332800,2019-09-13 00:00:00,BCH/USD,300.65,300.73,294.66,298.26,1489.27759386,444191.9351446836
1568246400,2019-09-12 00:00:00,BCH/USD,299.94,302.25,294.64,300.71,1262.43823354,379627.8012078134
1568160000,2019-09-11 00:00:00,BCH/USD,303.98,306.66,291.80,299.26,1849.47796810,553474.776733606
1568073600,2019-09-10 00:00:00,BCH/USD,304.46,310.74,295.02,303.00,1312.38118114,397651.49788542005
1567987200,2019-09-09 00:00:00,BCH/USD,307.79,313.13,297.42,304.99,2875.03767073,876857.7391959428
1567900800,2019-09-08 00:00:00,BCH/USD,301.20,310.98,293.72,306.47,5000.87121528,1532617.0013468617
1567814400,2019-09-07 00:00:00,BCH/USD,287.11,305.21,284.72,300.57,4240.83405371,1274667.4915236149
1567728000,2019-09-06 00:00:00,BCH/USD,293.41,302.56,279.13,287.00,4821.67272564,1383820.07225868
1567641600,2019-09-05 00:00:00,BCH/USD,294.66,296.00,285.66,292.32,2144.19846417,626792.0950461744
1567555200,2019-09-04 00:00:00,BCH/USD,300.28,301.00,292.45,294.65,3326.74413616,980225.1597195439
1567468800,2019-09-03 00:00:00,BCH/USD,294.08,306.01,292.53,300.59,2992.39752336,899484.7715467823
1567382400,2019-09-02 00:00:00,BCH/USD,281.61,295.59,280.16,294.18,1583.30741843,465777.37635373743
1567296000,2019-09-01 00:00:00,BCH/USD,279.64,283.59,274.54,281.49,1860.29287171,523653.8404576479
1567209600,2019-08-31 00:00:00,BCH/USD,278.81,285.30,271.18,278.80,2733.75541196,762171.008854448
1567123200,2019-08-30 00:00:00,BCH/USD,280.64,284.63,270.97,278.82,3002.45743502,837145.1820322764
1567036800,2019-08-29 00:00:00,BCH/USD,290.40,290.51,275.44,279.59,8765.71550624,2450806.398389641
1566950400,2019-08-28 00:00:00,BCH/USD,308.09,309.40,283.55,291.69,5624.08008089,1640487.9187948043
1566864000,2019-08-27 00:00:00,BCH/USD,310.20,312.60,303.00,308.18,2371.28589755,730782.8879069589
1566777600,2019-08-26 00:00:00,BCH/USD,305.69,315.64,305.21,311.26,3687.43703391,1147751.6511748265
1566691200,2019-08-25 00:00:00,BCH/USD,306.14,312.57,300.60,305.26,2333.57177019,712346.1185681993
1566604800,2019-08-24 00:00:00,BCH/USD,315.80,315.90,298.75,306.20,2110.23872407,646155.097310234
1566518400,2019-08-23 00:00:00,BCH/USD,312.22,318.80,305.24,315.77,2648.10606078,836192.4508125006
1566432000,2019-08-22 00:00:00,BCH/USD,304.40,315.35,293.62,312.78,5247.51253284,1641316.9700216951
1566345600,2019-08-21 00:00:00,BCH/USD,315.22,315.22,288.37,304.66,7007.06119507,2134771.2636900265
1566259200,2019-08-20 00:00:00,BCH/USD,325.67,326.08,311.27,315.00,2734.54588196,861381.9528174
1566172800,2019-08-19 00:00:00,BCH/USD,316.35,329.75,312.58,326.54,4425.44915165,1445086.1659797912
1566086400,2019-08-18 00:00:00,BCH/USD,306.95,325.00,302.23,316.70,1966.40482418,622760.407817806
1566000000,2019-08-17 00:00:00,BCH/USD,308.81,312.39,300.00,306.83,2651.62981010,813599.5746329831
1565913600,2019-08-16 00:00:00,BCH/USD,314.08,315.61,297.65,309.00,6014.43993347,1858461.9394422302
1565827200,2019-08-15 00:00:00,BCH/USD,311.57,322.54,266.93,314.64,22296.87852933,7015489.86046839
1565740800,2019-08-14 00:00:00,BCH/USD,347.53,358.54,303.97,310.56,15540.42590835,4826234.670097176
1565654400,2019-08-13 00:00:00,BCH/USD,329.75,351.00,327.40,346.42,10496.76927478,3636290.8121692874
1565568000,2019-08-12 00:00:00,BCH/USD,338.10,339.77,326.18,329.60,3374.00989731,1112073.662153376
1565481600,2019-08-11 00:00:00,BCH/USD,315.33,344.10,312.71,338.12,6080.76281935,2056027.5244786222
1565395200,2019-08-10 00:00:00,BCH/USD,315.39,325.09,300.11,316.49,6187.63837554,1958325.6694746548
1565308800,2019-08-09 00:00:00,BCH/USD,333.40,334.06,308.00,314.00,6292.87462352,1975962.6317852798
1565222400,2019-08-08 00:00:00,BCH/USD,338.80,339.00,325.00,333.98,3703.41673964,1236867.1227049672
1565136000,2019-08-07 00:00:00,BCH/USD,335.55,346.20,329.90,337.68,5795.96637437,1957181.9252972617
1565049600,2019-08-06 00:00:00,BCH/USD,346.49,355.54,329.56,335.61,5145.37692477,1726839.9497220598
1564963200,2019-08-05 00:00:00,BCH/USD,336.56,357.36,336.32,346.84,10336.40885267,3585080.0464600623
1564876800,2019-08-04 00:00:00,BCH/USD,336.06,339.43,328.46,336.27,2915.55756743,980414.543199686
1564790400,2019-08-03 00:00:00,BCH/USD,328.21,349.12,326.29,335.71,6064.49423659,2035911.3601656286
1564704000,2019-08-02 00:00:00,BCH/USD,329.87,334.65,320.00,328.34,4226.33585500,1387675.1146307
1564617600,2019-08-01 00:00:00,BCH/USD,328.18,331.00,318.50,329.91,4385.96909856,1446975.0653059296
1564531200,2019-07-31 00:00:00,BCH/USD,317.88,337.30,317.71,329.54,9944.90962023,3277245.5162505945
1564444800,2019-07-30 00:00:00,BCH/USD,304.31,324.65,302.09,318.18,7014.62336930,2231912.863643874
1564358400,2019-07-29 00:00:00,BCH/USD,310.99,314.60,301.70,305.76,4742.65902695,1450115.424080232
1564272000,2019-07-28 00:00:00,BCH/USD,305.34,312.60,288.74,310.59,6076.98208614,1887449.8661342226
1564185600,2019-07-27 00:00:00,BCH/USD,317.72,326.26,297.56,305.26,10084.29102734,3078330.679005808
1564099200,2019-07-26 00:00:00,BCH/USD,301.57,324.84,294.33,318.82,12658.16198752,4035675.204861126
1564012800,2019-07-25 00:00:00,BCH/USD,301.68,312.79,294.47,302.73,9716.69066267,2941533.7643100894
1563926400,2019-07-24 00:00:00,BCH/USD,297.43,307.94,282.00,302.32,12193.77571247,3686422.2733939304
1563840000,2019-07-23 00:00:00,BCH/USD,309.42,315.65,290.85,297.43,6414.79182958,1907951.5338719795
1563753600,2019-07-22 00:00:00,BCH/USD,321.12,324.79,299.48,310.59,10163.43178078,3156660.27679246
1563667200,2019-07-21 00:00:00,BCH/USD,324.20,332.45,310.85,320.80,7499.13944963,2405723.935441304
1563580800,2019-07-20 00:00:00,BCH/USD,309.00,344.00,305.62,324.60,12859.08645265,4174059.4625301906
1563494400,2019-07-19 00:00:00,BCH/USD,315.11,315.79,295.61,308.60,11317.66609674,3492631.7574539646
1563408000,2019-07-18 00:00:00,BCH/USD,291.84,323.57,283.63,315.00,19852.99277462,6253692.724005301
1563321600,2019-07-17 00:00:00,BCH/USD,282.46,308.10,272.93,292.20,35539.57702552,10384664.406856943
1563235200,2019-07-16 00:00:00,BCH/USD,314.26,317.59,264.59,282.40,25410.49631395,7175924.159059479
1563148800,2019-07-15 00:00:00,BCH/USD,281.82,325.75,251.23,312.60,25450.65629226,7955875.156960476
1563062400,2019-07-14 00:00:00,BCH/USD,344.81,345.80,272.30,281.21,12672.05516637,3563508.6333349077
1562976000,2019-07-13 00:00:00,BCH/USD,353.65,353.83,330.77,343.20,5380.43430147,1846565.052264504
1562889600,2019-07-12 00:00:00,BCH/USD,344.65,361.95,337.00,353.67,8998.17027927,3182382.882669421
1562803200,2019-07-11 00:00:00,BCH/USD,388.39,388.39,315.00,345.60,19920.26324947,6884442.979016833
1562716800,2019-07-10 00:00:00,BCH/USD,416.68,423.40,379.73,389.12,11345.97210285,4414944.664660992
1562630400,2019-07-09 00:00:00,BCH/USD,418.17,428.54,410.82,415.55,7174.40976640,2981325.97842752
1562544000,2019-07-08 00:00:00,BCH/USD,412.99,420.74,406.00,417.85,4698.07795424,1963091.873179184
1562457600,2019-07-07 00:00:00,BCH/USD,405.66,416.00,397.28,412.72,4316.62981538,1781559.4574036337
1562371200,2019-07-06 00:00:00,BCH/USD,400.40,419.07,399.75,405.70,3229.78139511,1310322.311996127
1562284800,2019-07-05 00:00:00,BCH/USD,399.41,410.79,391.20,399.82,4674.65600817,1869020.9651865293
1562198400,2019-07-04 00:00:00,BCH/USD,421.37,423.00,397.55,399.34,4625.47885096,1847138.7243423664
